                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                  2.817,                 3.0588,                 2.3264,                0.01583,                0.26207,                0.01417,                0.00375,                   2.91,                 3.2454,                 2.5828,              0.0012872,              0.0012872,              0.0012872
                     21,                 2.8128,                 3.0564,                  2.312,                0.02628,                0.11394,                0.01181,                0.00304,                 2.9795,                 3.2357,                 2.4831,              0.0012476,              0.0012476,              0.0012476
                     22,                 2.7491,                 3.0874,                 2.3125,                0.00882,                0.40695,                0.02326,                0.00737,                 2.8797,                 3.1766,                 2.5393,               0.001208,               0.001208,               0.001208
                     23,                 2.8012,                 3.0194,                 2.3044,                0.01066,                0.36571,                0.01535,                0.00478,                 2.8979,                 3.1425,                 2.5461,              0.0011684,              0.0011684,              0.0011684
                     24,                 2.7467,                 3.0311,                 2.3033,                0.02505,                0.11666,                 0.0109,                0.00318,                 2.9516,                 3.2399,                 2.5257,              0.0011288,              0.0011288,              0.0011288
                     25,                 2.7513,                 3.0151,                 2.2767,                0.02477,                 0.1503,                 0.0155,                0.00457,                 2.8496,                 3.2227,                 2.4836,              0.0010892,              0.0010892,              0.0010892
                     26,                 2.7558,                 3.0156,                  2.272,                0.01932,                0.27944,                 0.0185,                0.00561,                 2.8126,                  3.206,                 2.5335,              0.0010496,              0.0010496,              0.0010496
                     27,                 2.7328,                 2.9747,                 2.2622,                 0.0385,                0.11612,                0.01524,                 0.0044,                   2.83,                 3.1846,                 2.4884,                0.00101,                0.00101,                0.00101
                     28,                 2.6877,                  3.014,                 2.2714,                0.01411,                0.34617,                0.02148,                0.00549,                 2.8173,                 3.1671,                 2.5427,              0.0009704,              0.0009704,              0.0009704
                     29,                 2.6928,                 2.9799,                 2.2382,                0.00908,                0.40477,                0.02464,                0.00752,                 2.8119,                  3.186,                 2.4901,              0.0009308,              0.0009308,              0.0009308
                     30,                 2.7203,                 2.9576,                 2.2412,                0.04419,                0.09061,                0.01646,                0.00495,                 2.8129,                 3.0944,                 2.4567,              0.0008912,              0.0008912,              0.0008912
                     31,                 2.7086,                 2.9466,                 2.2647,                0.05455,                0.07976,                0.02176,                0.00597,                 2.8171,                 3.0727,                 2.4249,              0.0008516,              0.0008516,              0.0008516
                     32,                 2.6788,                  2.909,                 2.2262,                 0.0804,                0.06005,                0.02393,                0.00726,                 2.7763,                 3.0928,                 2.4488,               0.000812,               0.000812,               0.000812
                     33,                 2.6436,                 2.9396,                 2.2138,                0.08221,                0.05155,                 0.0241,                0.00748,                  2.751,                 3.0854,                 2.4347,              0.0007724,              0.0007724,              0.0007724
                     34,                 2.6452,                 2.9268,                 2.2081,                0.07653,                0.05534,                0.02283,                0.00738,                 2.7759,                 3.0731,                 2.4992,              0.0007328,              0.0007328,              0.0007328
                     35,                 2.6461,                 2.9071,                 2.2117,                 0.0385,                0.12371,                0.02358,                0.00641,                 2.8211,                 3.0449,                 2.3972,              0.0006932,              0.0006932,              0.0006932
                     36,                 2.6397,                 2.8703,                  2.198,                0.07949,                0.05589,                 0.0267,                0.00958,                 2.7619,                 3.0458,                 2.4478,              0.0006536,              0.0006536,              0.0006536
                     37,                 2.6304,                 2.9106,                  2.181,                0.05268,                0.10364,                0.02866,                0.00791,                 2.7506,                 3.0175,                 2.3829,               0.000614,               0.000614,               0.000614
                     38,                 2.6366,                 2.8857,                 2.1745,                0.08293,                0.06131,                0.02669,                0.00817,                 2.7462,                 3.0503,                 2.3707,              0.0005744,              0.0005744,              0.0005744
                     39,                 2.6167,                  2.881,                 2.1669,                 0.1422,                0.04178,                0.03683,                0.01032,                  2.774,                 3.0153,                 2.4156,              0.0005348,              0.0005348,              0.0005348
                     40,                 2.6065,                 2.8522,                 2.1828,                0.10899,                0.05046,                0.03286,                0.01052,                 2.7722,                 3.0131,                 2.3493,              0.0004952,              0.0004952,              0.0004952
                     41,                 2.6249,                   2.93,                 2.2355,                 0.1093,                0.04992,                0.03101,                0.00968,                 2.7416,                 3.0099,                 2.3659,              0.0004556,              0.0004556,              0.0004556
                     42,                 2.5765,                 2.8691,                 2.2216,                0.11211,                0.05209,                0.03526,                0.01158,                 2.7255,                 2.9743,                 2.3425,               0.000416,               0.000416,               0.000416
                     43,                 2.5432,                 2.8392,                 2.2075,                0.14223,                0.06073,                0.04334,                0.01411,                  2.662,                 2.9456,                 2.3684,              0.0003764,              0.0003764,              0.0003764
                     44,                 2.5392,                 2.8208,                 2.2009,                0.09013,                0.06294,                0.03647,                0.01274,                 2.7138,                 2.9569,                 2.3508,              0.0003368,              0.0003368,              0.0003368
                     45,                 2.5273,                 2.8411,                 2.1962,                0.12668,                0.05969,                0.04265,                0.01345,                 2.6654,                 2.9146,                 2.3301,              0.0002972,              0.0002972,              0.0002972
                     46,                 2.4917,                 2.7888,                 2.1731,                0.14159,                0.06891,                0.04736,                0.01724,                 2.6461,                 2.9069,                 2.3108,              0.0002576,              0.0002576,              0.0002576
                     47,                 2.4674,                 2.7752,                 2.1477,                0.12836,                0.06294,                0.04428,                0.01446,                 2.6625,                 2.9028,                 2.3045,               0.000218,               0.000218,               0.000218
                     48,                 2.4526,                 2.7403,                 2.1412,                0.11621,                0.07162,                0.04476,                 0.0152,                 2.6484,                 2.8966,                 2.3058,              0.0001784,              0.0001784,              0.0001784
                     49,                 2.4282,                 2.7388,                 2.1421,                0.13583,                0.07054,                0.04824,                0.01658,                 2.6321,                 2.8744,                 2.3021,              0.0001388,              0.0001388,              0.0001388
                     50,                 2.4434,                 2.7333,                 2.1238,                0.13485,                0.07325,                0.05033,                0.01729,                 2.6216,                 2.8626,                 2.3028,               9.92e-05,               9.92e-05,               9.92e-05
