                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 2.9232,                 3.2857,                 2.4061,                0.00659,                0.03929,                 0.0023,                 0.0007,                 3.2831,                 3.9739,                 2.7165,              0.0018812,              0.0018812,              0.0018812
                     12,                 2.8934,                 3.2621,                 2.4029,                0.01836,                0.01105,                0.00414,                0.00123,                  3.193,                 3.5955,                 2.6822,               0.001868,               0.001868,               0.001868
                     13,                 2.9022,                 3.2884,                  2.396,                0.00492,                0.26581,                0.00486,                0.00143,                 3.2343,                 3.4386,                 2.6392,              0.0018548,              0.0018548,              0.0018548
                     14,                 2.8986,                 3.2169,                  2.352,                 0.0043,                0.24678,                0.00342,                0.00098,                 3.1857,                 3.8321,                 2.6877,              0.0018416,              0.0018416,              0.0018416
                     15,                  2.896,                 3.2099,                 2.3595,                0.02279,                0.04481,                0.00678,                0.00198,                 3.0274,                 3.4085,                 2.6068,              0.0018284,              0.0018284,              0.0018284
                     16,                 2.8746,                 3.2153,                 2.3635,                0.00785,                0.24064,                0.00547,                0.00165,                 3.1124,                 3.3845,                 2.6007,              0.0018152,              0.0018152,              0.0018152
                     17,                 2.8748,                 3.1952,                 2.3567,                0.00591,                0.31983,                0.01024,                0.00289,                 2.9946,                  3.344,                 2.6598,               0.001802,               0.001802,               0.001802
                     18,                 2.8365,                 3.2176,                 2.3508,                0.01513,                0.10068,                0.00753,                0.00174,                 3.0879,                 3.6292,                 2.6068,              0.0017888,              0.0017888,              0.0017888
                     19,                 2.7923,                 3.2032,                 2.3176,                0.00597,                0.33763,                0.01156,                0.00317,                 2.9242,                 3.3171,                 2.6083,              0.0017756,              0.0017756,              0.0017756
                     20,                 2.8199,                 3.1783,                 2.3549,                0.00551,                0.31614,                0.01146,                0.00309,                 2.9197,                 3.3852,                 2.6601,              0.0017624,              0.0017624,              0.0017624
                     21,                 2.8193,                 3.1768,                 2.3265,                0.00763,                0.15838,                0.00407,                0.00102,                 3.2425,                 3.7874,                 2.6203,              0.0017492,              0.0017492,              0.0017492
                     22,                 2.8189,                  3.178,                 2.3353,                 0.0212,                0.05812,                0.00719,                0.00223,                 2.9757,                 3.4321,                 2.5984,               0.001736,               0.001736,               0.001736
                     23,                 2.7552,                  3.172,                 2.3035,                0.00653,                0.34745,                0.01052,                0.00337,                 2.8738,                 3.2614,                 2.5568,              0.0017228,              0.0017228,              0.0017228
                     24,                 2.7631,                 3.1464,                 2.3197,                0.02399,                0.05893,                0.00803,                0.00244,                 3.0054,                 3.7042,                  2.599,              0.0017096,              0.0017096,              0.0017096
                     25,                 2.7644,                 3.1453,                 2.3129,                0.03404,                0.10436,                0.01166,                0.00374,                 2.8659,                 3.2502,                  2.543,              0.0016964,              0.0016964,              0.0016964
                     26,                 2.7483,                 3.1709,                  2.297,                0.00706,                0.36955,                0.01295,                0.00368,                 2.9011,                 3.2004,                 2.5304,              0.0016832,              0.0016832,              0.0016832
                     27,                 2.7501,                 3.1833,                 2.2956,                 0.0062,                 0.3407,                0.01205,                0.00362,                 2.9251,                 3.2921,                 2.5617,                0.00167,                0.00167,                0.00167
                     28,                 2.7616,                 3.1368,                 2.3077,                0.00575,                0.32474,                 0.0086,                0.00242,                 2.9635,                 3.3203,                 2.5864,              0.0016568,              0.0016568,              0.0016568
                     29,                  2.763,                 3.1246,                 2.2867,                0.00644,                0.36525,                0.01165,                0.00324,                 2.8849,                 3.2535,                 2.5217,              0.0016436,              0.0016436,              0.0016436
                     30,                 2.7654,                 3.0909,                 2.2779,                0.00625,                0.35543,                0.01299,                0.00409,                 2.8454,                 3.2591,                 2.5654,              0.0016304,              0.0016304,              0.0016304
                     31,                 2.7269,                 3.1106,                  2.286,                0.03822,                0.04052,                 0.0099,                0.00284,                 2.8699,                 3.3631,                 2.5348,              0.0016172,              0.0016172,              0.0016172
                     32,                 2.6934,                 3.0995,                 2.2866,                0.01209,                0.03683,                0.00667,                0.00206,                 2.9718,                 3.3245,                 2.5143,               0.001604,               0.001604,               0.001604
                     33,                 2.7168,                  3.071,                 2.2613,                0.02534,                0.18416,                 0.0177,                0.00471,                 2.8712,                 3.3216,                 2.5089,              0.0015908,              0.0015908,              0.0015908
                     34,                 2.7117,                 3.1077,                 2.2526,                0.01206,                0.33886,                0.01727,                0.00593,                 2.8286,                 3.2538,                 2.4991,              0.0015776,              0.0015776,              0.0015776
                     35,                 2.7112,                 3.0947,                 2.2626,                0.00685,                0.37692,                0.02017,                0.00691,                 2.8075,                  3.237,                 2.5424,              0.0015644,              0.0015644,              0.0015644
                     36,                 2.7201,                 3.0586,                 2.2362,                0.01931,                0.04236,                0.00766,                0.00233,                 2.9455,                 3.5478,                 2.5492,              0.0015512,              0.0015512,              0.0015512
                     37,                 2.6772,                 3.1093,                 2.2221,                0.00749,                0.23573,                0.00474,                0.00158,                 3.0853,                 3.4691,                 2.5805,               0.001538,               0.001538,               0.001538
                     38,                 2.6562,                 3.0548,                 2.2078,                0.03343,                0.08594,                0.01771,                0.00536,                 2.8757,                 3.2296,                 2.5269,              0.0015248,              0.0015248,              0.0015248
                     39,                 2.6823,                 3.0344,                 2.2348,                0.03154,                0.05034,                 0.0124,                0.00347,                 2.9176,                 3.2236,                 2.5385,              0.0015116,              0.0015116,              0.0015116
                     40,                 2.6787,                 3.0494,                 2.2344,                 0.0231,                0.15531,                0.01172,                0.00339,                 2.9171,                 3.2793,                 2.5421,              0.0014984,              0.0014984,              0.0014984
                     41,                 2.6683,                 3.0192,                 2.2057,                0.02881,                0.15347,                0.01461,                0.00452,                 2.8356,                 3.1929,                 2.4712,              0.0014852,              0.0014852,              0.0014852
                     42,                 2.6558,                 3.0265,                  2.204,                0.01933,                0.30448,                0.01897,                0.00533,                 2.8432,                 3.1935,                  2.515,               0.001472,               0.001472,               0.001472
                     43,                 2.6012,                 3.0245,                 2.2009,                0.04158,                0.07244,                0.01483,                0.00439,                 2.7912,                 3.2048,                 2.4949,              0.0014588,              0.0014588,              0.0014588
                     44,                 2.6233,                 2.9881,                 2.2166,                0.02977,                0.06814,                0.01248,                0.00378,                 2.8251,                 3.1975,                 2.4903,              0.0014456,              0.0014456,              0.0014456
                     45,                 2.6097,                   2.98,                 2.1891,                0.03944,                0.11725,                0.01664,                0.00569,                 2.7691,                 3.1598,                 2.5035,              0.0014324,              0.0014324,              0.0014324
                     46,                 2.6181,                 2.9899,                 2.1833,                0.03213,                 0.1019,                0.01488,                 0.0042,                 2.7467,                 3.2118,                 2.5395,              0.0014192,              0.0014192,              0.0014192
                     47,                 2.6193,                 2.9734,                 2.1816,                0.05618,                0.04359,                0.01821,                0.00572,                 2.7925,                 3.1579,                 2.4583,               0.001406,               0.001406,               0.001406
                     48,                 2.6283,                 2.9869,                 2.1822,                 0.0577,                0.03867,                0.02078,                0.00722,                 2.8385,                 3.1442,                 2.4422,              0.0013928,              0.0013928,              0.0013928
                     49,                  2.588,                 2.9304,                 2.1662,                0.04245,                0.07551,                0.01419,                0.00427,                 2.9722,                 3.2652,                 2.5489,              0.0013796,              0.0013796,              0.0013796
                     50,                 2.6284,                 2.9481,                 2.1794,                0.04927,                0.04665,                0.01654,                0.00509,                 2.7985,                 3.1667,                 2.4586,              0.0013664,              0.0013664,              0.0013664
                     51,                 2.6112,                 2.9652,                 2.1785,                0.06597,                0.05218,                0.01788,                0.00557,                 2.7511,                 3.1328,                 2.4546,              0.0013532,              0.0013532,              0.0013532
                     52,                 2.5846,                 2.9341,                 2.1462,                0.06356,                0.06753,                0.02215,                0.00674,                 2.8068,                 3.1575,                 2.4576,                0.00134,                0.00134,                0.00134
                     53,                 2.5794,                 2.9327,                 2.1425,                 0.0518,                0.07551,                0.02378,                0.00712,                 2.7828,                 3.2124,                 2.4547,              0.0013268,              0.0013268,              0.0013268
                     54,                 2.5546,                 2.9092,                  2.155,                0.04036,                0.05709,                0.01893,                0.00645,                 2.7288,                 3.1572,                 2.4104,              0.0013136,              0.0013136,              0.0013136
                     55,                 2.5558,                 2.9246,                 2.1474,                 0.0589,                0.09638,                0.02814,                0.00869,                 2.6985,                 3.0643,                 2.3769,              0.0013004,              0.0013004,              0.0013004
                     56,                 2.5357,                 2.8816,                 2.1226,                0.07132,                0.07735,                0.02979,                0.01097,                  2.721,                 3.0805,                 2.3984,              0.0012872,              0.0012872,              0.0012872
                     57,                 2.5442,                 2.8895,                 2.1435,                0.06513,                0.07673,                0.02598,                0.01039,                 2.7727,                 3.1161,                 2.4374,               0.001274,               0.001274,               0.001274
                     58,                 2.5449,                 2.9126,                 2.1261,                0.09342,                0.06323,                0.02735,                0.00836,                 2.7286,                 3.0811,                 2.3757,              0.0012608,              0.0012608,              0.0012608
                     59,                 2.5298,                 2.9448,                 2.1308,                0.04589,                0.07489,                0.02166,                 0.0068,                 2.8488,                 3.2418,                 2.4624,              0.0012476,              0.0012476,              0.0012476
                     60,                 2.5389,                 2.9049,                 2.1373,                0.06164,                0.07735,                0.02708,                0.00902,                 2.7966,                 3.1056,                 2.4249,              0.0012344,              0.0012344,              0.0012344
                     61,                 2.4931,                 2.8893,                 2.1022,                0.04686,                 0.0577,                0.02223,                 0.0086,                 2.7567,                  3.148,                 2.4371,              0.0012212,              0.0012212,              0.0012212
                     62,                 2.5051,                 2.8608,                 2.0926,                0.05283,                0.07489,                0.02436,                0.00962,                 2.7592,                 3.1766,                 2.4476,               0.001208,               0.001208,               0.001208
                     63,                 2.5134,                 2.8681,                 2.1213,                0.08166,                0.08165,                0.03155,                0.01141,                 2.6845,                 3.0333,                 2.3778,              0.0011948,              0.0011948,              0.0011948
                     64,                 2.5089,                 2.8375,                 2.1029,                0.06781,                0.09085,                0.02631,                0.00856,                 2.6837,                 3.0988,                 2.3816,              0.0011816,              0.0011816,              0.0011816
                     65,                 2.4736,                 2.8443,                   2.08,                0.07093,                0.05893,                 0.0349,                0.01199,                 2.6264,                 2.9937,                 2.3998,              0.0011684,              0.0011684,              0.0011684
                     66,                 2.4916,                 2.8361,                 2.0843,                0.08659,                0.07305,                0.03053,                0.01093,                 2.7344,                 3.0626,                 2.3922,              0.0011552,              0.0011552,              0.0011552
                     67,                  2.486,                 2.8003,                 2.0738,                0.07957,                0.09024,                0.03307,                0.01133,                 2.6853,                 3.0412,                 2.3926,               0.001142,               0.001142,               0.001142
                     68,                 2.4704,                 2.7948,                 2.0738,                0.09257,                 0.0706,                0.03319,                0.01139,                 2.7683,                 3.0325,                 2.3807,              0.0011288,              0.0011288,              0.0011288
                     69,                 2.4709,                   2.82,                 2.0815,                0.04313,                0.06384,                0.02091,                0.00676,                 2.7979,                 3.2261,                 2.4194,              0.0011156,              0.0011156,              0.0011156
                     70,                 2.4801,                 2.7642,                 2.0553,                0.07283,                0.09085,                0.03432,                0.01277,                 2.6868,                 3.0684,                 2.3328,              0.0011024,              0.0011024,              0.0011024
                     71,                 2.4133,                 2.7755,                 2.0591,                0.08674,                0.09147,                0.03887,                0.01262,                 2.6195,                 3.0126,                 2.3424,              0.0010892,              0.0010892,              0.0010892
                     72,                 2.4133,                 2.7942,                 2.0698,                0.08189,                0.09454,                0.03699,                0.01402,                 2.6498,                 2.9971,                 2.3542,               0.001076,               0.001076,               0.001076
                     73,                 2.4444,                 2.7528,                 2.0351,                0.09706,                0.08778,                0.04133,                0.01413,                 2.6826,                 2.9762,                 2.3418,              0.0010628,              0.0010628,              0.0010628
                     74,                 2.4384,                  2.783,                 2.0678,                0.07461,                0.10988,                0.03905,                0.01473,                 2.6425,                 2.9655,                 2.3239,              0.0010496,              0.0010496,              0.0010496
                     75,                 2.4246,                 2.7503,                 2.0288,                0.12091,                0.06875,                0.04025,                0.01296,                 2.6641,                 2.9762,                 2.3446,              0.0010364,              0.0010364,              0.0010364
                     76,                 2.4064,                 2.7608,                 2.0503,                0.09765,                0.08594,                 0.0422,                0.01658,                 2.5532,                 2.9505,                 2.3497,              0.0010232,              0.0010232,              0.0010232
                     77,                 2.4244,                 2.7567,                 2.0521,                0.08003,                0.11357,                0.03958,                0.01419,                 2.6486,                 3.0594,                 2.3569,                0.00101,                0.00101,                0.00101
                     78,                  2.403,                 2.7192,                 2.0168,                 0.0856,                0.10988,                0.03723,                0.01224,                 2.6713,                 3.0828,                 2.3733,              0.0009968,              0.0009968,              0.0009968
                     79,                 2.3964,                 2.7153,                 2.0085,                0.09887,                0.09208,                0.04283,                0.01464,                 2.6303,                 2.9731,                 2.3151,              0.0009836,              0.0009836,              0.0009836
                     80,                 2.3702,                 2.7246,                 2.0321,                0.10213,                0.09208,                 0.0469,                0.01662,                 2.6101,                 2.9403,                 2.3244,              0.0009704,              0.0009704,              0.0009704
                     81,                 2.3688,                 2.6653,                 2.0195,                  0.115,                0.10068,                0.05015,                0.01767,                 2.5548,                 2.9367,                 2.3451,              0.0009572,              0.0009572,              0.0009572
                     82,                 2.3524,                  2.703,                 2.0106,                0.10907,                0.11172,                0.05122,                0.01803,                 2.5946,                 2.9093,                 2.3212,               0.000944,               0.000944,               0.000944
                     83,                 2.3923,                 2.6995,                 2.0208,                0.12355,                0.10436,                0.05156,                0.01915,                 2.5705,                  2.948,                 2.2633,              0.0009308,              0.0009308,              0.0009308
                     84,                 2.3418,                 2.6614,                 1.9748,                0.11434,                0.11418,                0.04911,                0.01679,                  2.656,                 2.9465,                 2.3103,              0.0009176,              0.0009176,              0.0009176
                     85,                  2.365,                  2.673,                   1.99,                0.09479,                0.11571,                0.04798,                0.01722,                 2.5873,                 2.8996,                 2.3023,              0.0009044,              0.0009044,              0.0009044
                     86,                 2.3531,                 2.6437,                 1.9884,                0.12661,                0.10313,                0.05327,                0.01813,                 2.5997,                 2.9733,                 2.3248,              0.0008912,              0.0008912,              0.0008912
                     87,                 2.3451,                  2.635,                 1.9668,                0.10945,                0.10743,                 0.0525,                0.01886,                 2.6084,                 2.8935,                 2.2964,               0.000878,               0.000878,               0.000878
                     88,                 2.3388,                 2.6683,                 2.0019,                0.11517,                  0.124,                0.05398,                0.01862,                 2.6204,                 2.9015,                 2.2989,              0.0008648,              0.0008648,              0.0008648
                     89,                 2.3155,                 2.6232,                 1.9606,                0.12012,                0.13676,                0.05544,                0.01886,                 2.5907,                 2.9976,                 2.2872,              0.0008516,              0.0008516,              0.0008516
                     90,                 2.3035,                 2.6392,                 1.9763,                0.10598,                0.14487,                0.05423,                0.01868,                 2.5841,                 2.8934,                 2.3067,              0.0008384,              0.0008384,              0.0008384
                     91,                 2.3087,                 2.6118,                 1.9491,                0.11101,                0.16083,                0.06023,                  0.023,                 2.5005,                  2.836,                 2.2682,              0.0008252,              0.0008252,              0.0008252
                     92,                 2.3159,                 2.6084,                 1.9734,                 0.1132,                0.13689,                0.05564,                0.01952,                 2.6529,                 2.9167,                 2.2923,               0.000812,               0.000812,               0.000812
                     93,                 2.3125,                 2.6215,                 1.9539,                0.11945,                0.13321,                0.06277,                0.02298,                 2.5419,                 2.8364,                 2.2515,              0.0007988,              0.0007988,              0.0007988
                     94,                 2.2825,                 2.5669,                 1.9324,                0.11717,                0.13321,                0.05822,                0.01957,                  2.612,                 2.8866,                 2.3132,              0.0007856,              0.0007856,              0.0007856
                     95,                 2.2923,                 2.5783,                 1.9242,                0.13232,                0.13751,                0.06456,                0.02145,                 2.5625,                 2.8331,                 2.2768,              0.0007724,              0.0007724,              0.0007724
                     96,                 2.2845,                 2.5688,                 1.9327,                0.13868,                0.13444,                0.06918,                0.02462,                 2.5183,                 2.8051,                 2.2852,              0.0007592,              0.0007592,              0.0007592
                     97,                 2.3014,                 2.5855,                 1.9558,                0.12074,                0.14426,                0.06731,                0.02567,                 2.4923,                 2.8024,                 2.2605,               0.000746,               0.000746,               0.000746
                     98,                 2.2812,                 2.5592,                 1.9549,                0.12719,                  0.124,                0.06217,                0.02193,                 2.5812,                 2.8189,                 2.2723,              0.0007328,              0.0007328,              0.0007328
                     99,                  2.282,                  2.544,                  1.926,                0.15766,                0.13567,                0.07383,                0.02509,                 2.5219,                 2.8061,                 2.2575,              0.0007196,              0.0007196,              0.0007196
                    100,                 2.2401,                 2.5187,                 1.9024,                0.13291,                 0.1326,                 0.0672,                0.02258,                 2.5719,                 2.9339,                 2.2644,              0.0007064,              0.0007064,              0.0007064
                    101,                 2.2412,                 2.5381,                 1.9062,                0.15302,                 0.1454,                0.07394,                0.02908,                  2.475,                 2.7795,                 2.2314,              0.0006932,              0.0006932,              0.0006932
                    102,                  2.253,                 2.5095,                 1.9107,                0.14477,                0.13689,                0.07571,                0.02586,                 2.5844,                 2.8178,                 2.2698,                0.00068,                0.00068,                0.00068
                    103,                 2.2484,                 2.5428,                 1.9198,                0.14155,                 0.1418,                0.07039,                 0.0257,                  2.587,                 2.8547,                  2.272,              0.0006668,              0.0006668,              0.0006668
                    104,                 2.2387,                   2.49,                    1.9,                0.13113,                0.13137,                 0.0731,                0.02593,                 2.5052,                 2.7932,                  2.258,              0.0006536,              0.0006536,              0.0006536
                    105,                 2.2427,                  2.517,                 1.9103,                0.15713,                0.13321,                0.08169,                0.03104,                  2.461,                 2.7466,                 2.2478,              0.0006404,              0.0006404,              0.0006404
                    106,                 2.2381,                 2.4956,                 1.9031,                0.16868,                0.13198,                0.07792,                0.02528,                 2.5785,                 2.8013,                 2.2671,              0.0006272,              0.0006272,              0.0006272
                    107,                 2.2224,                  2.482,                 1.9028,                0.14994,                0.15777,                0.07836,                0.02663,                 2.5732,                 2.7941,                 2.2558,               0.000614,               0.000614,               0.000614
                    108,                  2.211,                 2.4732,                 1.8964,                0.14787,                0.15592,                0.08087,                0.02886,                 2.4878,                 2.7744,                 2.2334,              0.0006008,              0.0006008,              0.0006008
                    109,                 2.1989,                   2.46,                 1.8827,                 0.1762,                0.13076,                0.08485,                0.03022,                 2.4806,                 2.7371,                 2.2244,              0.0005876,              0.0005876,              0.0005876
                    110,                 2.2085,                 2.4824,                 1.8858,                0.15484,                0.12953,                0.07501,                0.02642,                 2.5643,                 2.8238,                  2.266,              0.0005744,              0.0005744,              0.0005744
                    111,                 2.2002,                 2.4732,                 1.8955,                0.16208,                0.14672,                0.08822,                0.03248,                 2.4455,                 2.7263,                 2.2175,              0.0005612,              0.0005612,              0.0005612
                    112,                 2.2111,                 2.4922,                 1.8966,                0.17607,                0.13812,                0.08667,                 0.0304,                 2.5134,                 2.7291,                 2.2346,               0.000548,               0.000548,               0.000548
                    113,                 2.2013,                 2.4426,                 1.8667,                 0.1822,                 0.1418,                  0.089,                0.03453,                 2.4613,                 2.7094,                 2.2233,              0.0005348,              0.0005348,              0.0005348
                    114,                 2.1838,                 2.4362,                 1.8739,                0.15908,                0.15777,                 0.0881,                0.03315,                 2.4856,                 2.7156,                 2.2292,              0.0005216,              0.0005216,              0.0005216
                    115,                 2.2118,                  2.455,                 1.8612,                0.15296,                0.13996,                 0.0797,                0.02901,                 2.5313,                 2.7613,                 2.2368,              0.0005084,              0.0005084,              0.0005084
                    116,                 2.1678,                  2.405,                 1.8512,                0.18463,                0.14365,                0.09181,                0.03295,                 2.4729,                 2.7617,                 2.2193,              0.0004952,              0.0004952,              0.0004952
                    117,                 2.1564,                 2.4314,                 1.8565,                0.16762,                0.13505,                0.08709,                0.03199,                 2.4956,                 2.6896,                 2.2178,               0.000482,               0.000482,               0.000482
                    118,                 2.1519,                 2.3929,                 1.8356,                0.17863,                0.14806,                0.09223,                0.03198,                 2.5097,                  2.732,                 2.2409,              0.0004688,              0.0004688,              0.0004688
                    119,                  2.143,                 2.4125,                  1.844,                0.16673,                0.15285,                0.09146,                0.03372,                 2.4625,                 2.7193,                 2.2165,              0.0004556,              0.0004556,              0.0004556
                    120,                 2.1396,                 2.3647,                 1.8274,                 0.1767,                0.15244,                0.08725,                0.03236,                 2.4657,                 2.7233,                 2.2243,              0.0004424,              0.0004424,              0.0004424
                    121,                 2.1564,                 2.3535,                 1.8301,                0.18255,                0.15777,                0.09496,                 0.0364,                  2.473,                 2.7167,                 2.2278,              0.0004292,              0.0004292,              0.0004292
                    122,                 2.1445,                 2.3253,                 1.8039,                0.17721,                0.13874,                0.08654,                0.03157,                 2.5265,                  2.767,                 2.2726,               0.000416,               0.000416,               0.000416
                    123,                  2.145,                 2.3955,                 1.8348,                0.18575,                0.15838,                0.09673,                0.03594,                   2.48,                 2.7033,                 2.2155,              0.0004028,              0.0004028,              0.0004028
                    124,                 2.1533,                 2.3625,                  1.826,                0.21309,                0.16697,                0.10312,                0.03922,                 2.4402,                 2.6837,                 2.2155,              0.0003896,              0.0003896,              0.0003896
                    125,                 2.1721,                 2.3678,                 1.8389,                0.20283,                0.14672,                0.09805,                0.03599,                 2.5025,                  2.694,                 2.2521,              0.0003764,              0.0003764,              0.0003764
                    126,                 2.1367,                 2.3576,                 1.8133,                 0.1972,                0.14365,                0.09341,                0.03316,                 2.5403,                 2.7318,                 2.2586,              0.0003632,              0.0003632,              0.0003632
                    127,                 2.1274,                 2.3497,                 1.8222,                0.19388,                0.15224,                0.10012,                0.03701,                 2.4345,                 2.7021,                 2.1988,                0.00035,                0.00035,                0.00035
                    128,                 2.1327,                 2.3376,                 1.7955,                0.19069,                0.13935,                0.09769,                0.03602,                 2.4827,                 2.6941,                 2.2212,              0.0003368,              0.0003368,              0.0003368
                    129,                 2.1055,                 2.2949,                 1.7929,                0.19609,                 0.1547,                0.10147,                0.03803,                 2.4312,                 2.6848,                 2.1999,              0.0003236,              0.0003236,              0.0003236
                    130,                 2.0939,                 2.2988,                 1.7797,                0.18835,                0.17127,                0.10168,                0.03888,                 2.4338,                 2.6661,                 2.2094,              0.0003104,              0.0003104,              0.0003104
                    131,                 2.0951,                  2.318,                 1.7943,                0.18603,                0.14979,                0.09449,                0.03526,                 2.4654,                 2.7095,                 2.2166,              0.0002972,              0.0002972,              0.0002972
                    132,                 2.0835,                 2.3384,                 1.8072,                0.18513,                0.15961,                0.09728,                0.03509,                 2.4631,                 2.7007,                  2.216,               0.000284,               0.000284,               0.000284
                    133,                  2.094,                 2.2826,                 1.7865,                0.20568,                0.16206,                0.10801,                0.03943,                 2.4201,                 2.6631,                 2.1982,              0.0002708,              0.0002708,              0.0002708
                    134,                 2.0652,                 2.2848,                 1.7837,                0.20356,                0.16759,                0.10731,                0.03811,                 2.4539,                  2.694,                 2.2183,              0.0002576,              0.0002576,              0.0002576
                    135,                 2.0907,                 2.2732,                 1.7735,                0.19943,                0.15531,                0.10444,                0.03832,                 2.4514,                 2.6784,                 2.2135,              0.0002444,              0.0002444,              0.0002444
                    136,                 2.0661,                 2.2946,                 1.7947,                0.20845,                0.16513,                0.10868,                 0.0401,                  2.434,                 2.6622,                 2.2121,              0.0002312,              0.0002312,              0.0002312
                    137,                 2.0688,                 2.2543,                 1.7687,                0.20389,                0.16636,                 0.1059,                0.03893,                 2.4839,                 2.6582,                 2.2298,               0.000218,               0.000218,               0.000218
                    138,                 2.0579,                 2.2631,                 1.7794,                0.20115,                0.17066,                0.10785,                0.03992,                 2.4724,                 2.6856,                 2.2262,              0.0002048,              0.0002048,              0.0002048
                    139,                  2.058,                 2.2875,                 1.7664,                0.20792,                0.15777,                0.10754,                0.04063,                 2.4604,                 2.6754,                  2.224,              0.0001916,              0.0001916,              0.0001916
                    140,                 2.0433,                 2.2371,                 1.7586,                 0.2213,                0.16759,                0.11605,                0.04383,                 2.4232,                 2.6499,                 2.2041,              0.0001784,              0.0001784,              0.0001784
                    141,                 2.1518,                  2.419,                 1.9178,                0.21947,                 0.1682,                0.11474,                0.04436,                 2.4114,                 2.6449,                 2.2064,              0.0001652,              0.0001652,              0.0001652
                    142,                 2.0744,                 2.3016,                 1.8669,                  0.188,                0.15961,                0.10489,                0.04033,                 2.4432,                 2.6682,                 2.2251,               0.000152,               0.000152,               0.000152
                    143,                 2.0827,                 2.3065,                 1.8601,                0.21308,                 0.1547,                0.11341,                0.04512,                 2.3977,                 2.6359,                 2.2007,              0.0001388,              0.0001388,              0.0001388
                    144,                 2.0388,                 2.2913,                   1.85,                0.20716,                0.16083,                0.11731,                0.04584,                 2.3913,                 2.6322,                  2.189,              0.0001256,              0.0001256,              0.0001256
                    145,                 2.0496,                 2.2762,                 1.8498,                0.20345,                0.16329,                0.11447,                 0.0438,                 2.4108,                 2.6453,                 2.2003,              0.0001124,              0.0001124,              0.0001124
                    146,                 2.0045,                 2.2502,                 1.8264,                0.21563,                0.15777,                0.12017,                0.04603,                 2.3883,                 2.6236,                 2.1845,               9.92e-05,               9.92e-05,               9.92e-05
                    147,                 1.9977,                 2.2447,                 1.8113,                0.22065,                0.16319,                 0.1204,                 0.0461,                 2.4068,                  2.631,                 2.1958,                8.6e-05,                8.6e-05,                8.6e-05
                    148,                 2.0187,                 2.2591,                 1.8397,                0.22084,                0.16206,                0.12097,                0.04696,                 2.3995,                  2.621,                 2.1871,               7.28e-05,               7.28e-05,               7.28e-05
                    149,                 1.9976,                 2.2054,                 1.7983,                0.22113,                0.16083,                0.12269,                0.04712,                   2.39,                 2.6132,                 2.1809,               5.96e-05,               5.96e-05,               5.96e-05
                    150,                  1.979,                 2.2252,                  1.799,                0.23055,                0.16083,                0.12321,                0.04716,                 2.3938,                 2.6176,                  2.188,               4.64e-05,               4.64e-05,               4.64e-05
