                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 2.8845,                 3.1398,                 2.3416,                0.00571,                0.28052,                0.01178,                0.00345,                 3.0644,                 3.6375,                 2.6975,              0.0017228,              0.0017228,              0.0017228
                     17,                 2.8441,                 3.1569,                 2.3581,                0.02613,                0.03635,                0.00937,                0.00286,                 2.9443,                 3.2774,                 2.5709,               0.001703,               0.001703,               0.001703
                     18,                 2.8355,                 3.1347,                 2.3575,                0.05417,                0.06403,                0.01872,                0.00445,                 2.9483,                 3.3329,                 2.6142,              0.0016832,              0.0016832,              0.0016832
                     19,                 2.8623,                  3.097,                 2.3602,                0.01998,                0.07389,                0.00768,                0.00211,                 3.0744,                 3.3864,                 2.5206,              0.0016634,              0.0016634,              0.0016634
                     20,                 2.8425,                 3.0665,                 2.3253,                0.01313,                0.20836,                0.00896,                0.00283,                 3.0124,                 3.4672,                 2.7937,              0.0016436,              0.0016436,              0.0016436
                     21,                 2.8059,                 3.0676,                 2.3247,                0.01509,                0.15355,                0.00653,                0.00199,                 2.9952,                 3.6073,                 2.5533,              0.0016238,              0.0016238,              0.0016238
                     22,                 2.7732,                 3.1105,                 2.3519,                0.02786,                0.04395,                0.00991,                0.00287,                 3.0086,                 3.3337,                 2.5614,               0.001604,               0.001604,               0.001604
                     23,                 2.8127,                 3.0368,                 2.3286,                0.00827,                 0.3516,                0.01475,                0.00439,                 2.9171,                 3.2861,                 2.5791,              0.0015842,              0.0015842,              0.0015842
                     24,                 2.7722,                 3.0528,                 2.3087,                0.01846,                0.23114,                0.01139,                 0.0034,                 2.9982,                 3.2153,                 2.5652,              0.0015644,              0.0015644,              0.0015644
                     25,                  2.775,                 3.0318,                 2.3058,                0.05261,                0.05317,                0.01699,                0.00517,                  2.882,                 3.2583,                 2.5768,              0.0015446,              0.0015446,              0.0015446
                     26,                 2.7527,                 3.0526,                 2.3008,                0.03082,                0.17363,                0.01819,                0.00476,                 2.9212,                 3.3148,                 2.5559,              0.0015248,              0.0015248,              0.0015248
                     27,                 2.7661,                 3.0032,                 2.3002,                0.02723,                0.08519,                0.01344,                 0.0038,                 2.9333,                 3.2899,                  2.497,               0.001505,               0.001505,               0.001505
                     28,                 2.7172,                 3.0462,                 2.2951,                0.01016,                0.33749,                 0.0092,                0.00279,                 3.0099,                 3.2317,                 2.5568,              0.0014852,              0.0014852,              0.0014852
                     29,                 2.7212,                 3.0403,                  2.279,                0.02967,                0.18774,                0.01697,                0.00501,                 2.8295,                 3.2034,                 2.5119,              0.0014654,              0.0014654,              0.0014654
                     30,                 2.7475,                 3.0087,                 2.2751,                0.03498,                0.09929,                 0.0186,                0.00501,                 2.9036,                 3.1482,                 2.5246,              0.0014456,              0.0014456,              0.0014456
                     31,                 2.7428,                 2.9967,                 2.2871,                0.02805,                0.18665,                 0.0142,                 0.0042,                 2.8914,                 3.1425,                 2.5451,              0.0014258,              0.0014258,              0.0014258
                     32,                 2.7288,                 2.9738,                 2.2603,                0.04538,                0.06457,                0.01943,                0.00606,                 2.8352,                 3.1603,                 2.5098,               0.001406,               0.001406,               0.001406
                     33,                 2.6935,                 3.0104,                 2.2631,                0.05353,                 0.0548,                0.01757,                0.00558,                 2.8479,                 3.1055,                 2.4953,              0.0013862,              0.0013862,              0.0013862
                     34,                 2.6821,                 2.9768,                 2.2567,                0.02441,                0.22029,                0.01992,                0.00601,                 2.8847,                  3.108,                 2.4883,              0.0013664,              0.0013664,              0.0013664
                     35,                 2.6859,                 2.9514,                 2.2507,                0.03523,                0.16115,                0.01779,                0.00557,                 2.7936,                 3.0941,                 2.4542,              0.0013466,              0.0013466,              0.0013466
                     36,                 2.7012,                 2.9227,                 2.2285,                0.04341,                0.06674,                0.01564,                0.00467,                 2.8482,                 3.1326,                 2.4805,              0.0013268,              0.0013268,              0.0013268
                     37,                 2.6937,                 2.9731,                 2.2266,                0.06589,                0.03581,                0.01968,                0.00642,                  2.867,                 3.1052,                 2.5051,               0.001307,               0.001307,               0.001307
                     38,                 2.6889,                  2.931,                 2.2158,                0.08127,                0.05317,                0.02495,                0.00726,                   2.86,                 3.1539,                 2.4547,              0.0012872,              0.0012872,              0.0012872
                     39,                 2.6788,                 2.9522,                 2.2217,                0.03095,                0.17797,                0.02406,                0.00683,                 2.7781,                 3.0869,                 2.4229,              0.0012674,              0.0012674,              0.0012674
                     40,                 2.6538,                 2.9336,                 2.2286,                0.04833,                0.04449,                0.02048,                0.00747,                 2.8342,                 3.1265,                 2.4048,              0.0012476,              0.0012476,              0.0012476
                     41,                 2.6555,                 2.9192,                 2.1967,                0.05737,                0.04775,                0.02209,                0.00767,                 2.8477,                 3.0807,                  2.439,              0.0012278,              0.0012278,              0.0012278
                     42,                 2.6316,                 2.8766,                 2.1824,                0.07165,                0.04721,                0.02497,                0.00905,                 2.7555,                 3.1276,                 2.5114,               0.001208,               0.001208,               0.001208
                     43,                 2.6071,                 2.9034,                 2.2069,                0.06412,                0.04829,                0.02718,                 0.0095,                  2.794,                 3.0917,                 2.4341,              0.0011882,              0.0011882,              0.0011882
                     44,                 2.5977,                 2.8844,                 2.1913,                0.09622,                0.04612,                0.02726,                0.00829,                 2.7654,                 3.0956,                 2.4657,              0.0011684,              0.0011684,              0.0011684
                     45,                  2.589,                 2.8685,                 2.1782,                0.09858,                0.05426,                0.03009,                0.01054,                 2.7631,                 3.0034,                 2.4064,              0.0011486,              0.0011486,              0.0011486
                     46,                 2.6072,                 2.8627,                 2.1841,                0.10487,                0.04829,                 0.0298,                0.01133,                  2.784,                 3.0741,                 2.4269,              0.0011288,              0.0011288,              0.0011288
                     47,                 2.5973,                 2.8683,                 2.1551,                0.06109,                 0.0369,                0.02111,                0.00728,                 2.8531,                 3.1182,                 2.3385,               0.001109,               0.001109,               0.001109
                     48,                 2.5911,                 2.8876,                 2.1648,                0.07418,                0.07108,                0.03129,                0.01098,                 2.7373,                 3.0376,                 2.4352,              0.0010892,              0.0010892,              0.0010892
                     49,                 2.6009,                 2.8264,                 2.1384,                0.07796,                0.06891,                0.03078,                0.01076,                 2.6953,                 3.0229,                 2.3622,              0.0010694,              0.0010694,              0.0010694
                     50,                 2.5991,                 2.8046,                 2.1465,                 0.0819,                0.07162,                 0.0294,                0.00899,                 2.7622,                 2.9813,                 2.3677,              0.0010496,              0.0010496,              0.0010496
                     51,                  2.577,                 2.8148,                 2.1298,                 0.0925,                0.05751,                0.03032,                0.00976,                 2.8248,                 3.0183,                 2.3789,              0.0010298,              0.0010298,              0.0010298
                     52,                  2.543,                 2.8062,                 2.1275,                0.11302,                0.04775,                0.03207,                0.01059,                 2.7068,                 3.0547,                 2.4994,                0.00101,                0.00101,                0.00101
                     53,                 2.5624,                  2.838,                 2.1404,                0.09283,                0.05806,                0.03012,                0.00862,                 2.7627,                 2.9935,                 2.4057,              0.0009902,              0.0009902,              0.0009902
                     54,                 2.5275,                 2.8043,                 2.1159,                0.06627,                0.08085,                0.03135,                0.01085,                 2.7741,                 3.0182,                  2.401,              0.0009704,              0.0009704,              0.0009704
                     55,                  2.533,                 2.7651,                 2.1199,                0.09841,                 0.0548,                0.03605,                0.01248,                 2.7397,                 2.9368,                  2.357,              0.0009506,              0.0009506,              0.0009506
                     56,                 2.5135,                 2.7654,                 2.1056,                0.10174,                0.06999,                0.03754,                0.01293,                 2.7199,                 2.9848,                 2.4599,              0.0009308,              0.0009308,              0.0009308
                     57,                 2.5093,                 2.7757,                 2.1106,                0.10521,                0.06131,                0.03733,                0.01393,                 2.6972,                 2.9973,                 2.4284,               0.000911,               0.000911,               0.000911
                     58,                 2.5009,                 2.7635,                 2.0957,                0.12847,                0.06511,                0.04192,                0.01442,                 2.6793,                 2.9358,                 2.3706,              0.0008912,              0.0008912,              0.0008912
                     59,                 2.4959,                 2.7649,                 2.1142,                0.11599,                0.07271,                0.04395,                0.01414,                 2.6626,                 2.9271,                 2.3563,              0.0008714,              0.0008714,              0.0008714
                     60,                 2.5115,                 2.7582,                 2.1171,                0.11274,                0.06728,                0.03986,                0.01435,                  2.761,                 2.9255,                 2.3803,              0.0008516,              0.0008516,              0.0008516
                     61,                 2.4731,                 2.7383,                 2.0686,                0.11951,                0.06842,                0.03984,                0.01408,                 2.7161,                 2.9841,                 2.3844,              0.0008318,              0.0008318,              0.0008318
                     62,                 2.4524,                 2.7352,                 2.0841,                0.11438,                0.07596,                  0.044,                0.01617,                 2.6436,                 2.9619,                 2.4231,               0.000812,               0.000812,               0.000812
                     63,                  2.461,                 2.7264,                 2.0744,                0.10306,                0.06511,                0.03981,                0.01373,                 2.6926,                  2.922,                 2.3499,              0.0007922,              0.0007922,              0.0007922
                     64,                 2.4802,                 2.6993,                 2.0661,                 0.1209,                0.07325,                0.04282,                0.01503,                 2.6564,                  2.906,                 2.3082,              0.0007724,              0.0007724,              0.0007724
                     65,                 2.4402,                 2.7075,                 2.0615,                0.11119,                0.07162,                0.04598,                0.01628,                 2.6793,                 2.9308,                 2.3222,              0.0007526,              0.0007526,              0.0007526
                     66,                 2.4616,                 2.6899,                 2.0727,                0.12731,                0.07976,                0.04895,                0.01634,                 2.6528,                 2.9125,                 2.3344,              0.0007328,              0.0007328,              0.0007328
                     67,                 2.4348,                 2.6526,                 2.0426,                0.13176,                0.08085,                0.04921,                0.01635,                   2.65,                 2.9041,                 2.4008,               0.000713,               0.000713,               0.000713
                     68,                 2.4392,                 2.6404,                 2.0448,                0.09168,                0.07054,                0.03842,                0.01283,                 2.6864,                 2.9282,                 2.3372,              0.0006932,              0.0006932,              0.0006932
                     69,                 2.4369,                 2.6994,                 2.0773,                0.13052,                0.07705,                0.04905,                0.01624,                 2.6569,                 2.8786,                 2.3229,              0.0006734,              0.0006734,              0.0006734
                     70,                 2.4165,                 2.6713,                 2.0458,                 0.1057,                 0.0955,                0.04702,                0.01614,                 2.6221,                 2.8662,                 2.3105,              0.0006536,              0.0006536,              0.0006536
                     71,                 2.4059,                 2.6523,                 2.0509,                 0.1184,                0.07922,                0.05367,                0.01852,                 2.6138,                 2.8571,                 2.3335,              0.0006338,              0.0006338,              0.0006338
                     72,                 2.3919,                 2.6395,                  2.024,                0.13845,                 0.0879,                 0.0562,                0.02008,                 2.6166,                 2.8661,                 2.2842,               0.000614,               0.000614,               0.000614
                     73,                 2.3942,                 2.5797,                 2.0022,                0.13818,                0.07705,                0.05257,                 0.0189,                 2.5995,                 2.8568,                  2.319,              0.0005942,              0.0005942,              0.0005942
                     74,                 2.3798,                 2.6258,                 2.0131,                0.12513,                0.07325,                0.05116,                0.01772,                 2.6556,                 2.8537,                 2.2998,              0.0005744,              0.0005744,              0.0005744
                     75,                  2.395,                 2.6128,                  2.006,                0.11438,                0.09441,                0.05419,                0.01958,                 2.5895,                  2.833,                 2.2882,              0.0005546,              0.0005546,              0.0005546
                     76,                 2.3535,                 2.5894,                 2.0003,                0.11743,                0.09278,                0.05644,                0.01873,                   2.62,                 2.8337,                 2.3245,              0.0005348,              0.0005348,              0.0005348
                     77,                 2.3887,                  2.607,                 2.0337,                0.12957,                0.09007,                0.05255,                0.01776,                 2.6046,                 2.8598,                  2.293,               0.000515,               0.000515,               0.000515
                     78,                 2.3518,                 2.5864,                 2.0172,                0.11735,                0.08519,                 0.0564,                 0.0201,                 2.6064,                 2.8184,                 2.3083,              0.0004952,              0.0004952,              0.0004952
                     79,                 2.3605,                  2.542,                 2.0015,                0.11976,                0.10364,                0.06287,                0.02152,                 2.5657,                 2.8063,                 2.2737,              0.0004754,              0.0004754,              0.0004754
                     80,                 2.3352,                 2.5636,                  1.967,                0.13425,                0.10906,                0.06287,                0.02263,                 2.5623,                 2.7848,                 2.2643,              0.0004556,              0.0004556,              0.0004556
                     81,                 2.3252,                 2.5519,                  1.979,                0.12482,                0.11345,                0.06287,                0.02155,                   2.57,                 2.7764,                 2.3018,              0.0004358,              0.0004358,              0.0004358
                     82,                 2.3303,                 2.5368,                 1.9846,                0.13036,                0.11232,                0.06529,                0.02315,                 2.5599,                 2.8201,                 2.3028,               0.000416,               0.000416,               0.000416
                     83,                 2.3487,                 2.5731,                 1.9898,                0.09937,                0.10418,                0.05481,                0.02056,                 2.5886,                 2.8286,                 2.2793,              0.0003962,              0.0003962,              0.0003962
                     84,                 2.2998,                 2.5202,                  1.957,                0.14911,                0.11449,                0.07013,                0.02497,                 2.5725,                 2.8233,                 2.2826,              0.0003764,              0.0003764,              0.0003764
                     85,                 2.3075,                 2.5097,                 1.9707,                0.14017,                0.10418,                0.07015,                0.02509,                 2.5707,                 2.7678,                 2.2968,              0.0003566,              0.0003566,              0.0003566
                     86,                 2.3264,                 2.5005,                 1.9494,                0.13776,                0.11774,                0.07199,                0.02594,                 2.5475,                 2.7688,                 2.2799,              0.0003368,              0.0003368,              0.0003368
                     87,                 2.3136,                 2.4808,                 1.9342,                0.12767,                0.12317,                0.07085,                0.02585,                 2.5513,                 2.7801,                 2.2769,               0.000317,               0.000317,               0.000317
                     88,                 2.3081,                 2.4877,                 1.9401,                 0.1129,                0.11123,                0.06496,                0.02296,                 2.5646,                 2.7859,                 2.2824,              0.0002972,              0.0002972,              0.0002972
                     89,                 2.3074,                 2.4672,                 1.9312,                0.13619,                0.11883,                0.07503,                0.02596,                 2.5744,                 2.7704,                 2.2798,              0.0002774,              0.0002774,              0.0002774
                     90,                 2.2913,                 2.4938,                 1.9404,                0.13608,                0.11177,                0.07133,                0.02549,                 2.5482,                 2.7637,                 2.2673,              0.0002576,              0.0002576,              0.0002576
                     91,                 2.2559,                 2.5457,                 2.0215,                0.15688,                0.12317,                0.08079,                0.02884,                 2.5565,                 2.7441,                 2.2889,              0.0002378,              0.0002378,              0.0002378
                     92,                 2.2482,                 2.5053,                 1.9924,                0.13138,                0.12154,                0.07695,                0.02672,                 2.5853,                  2.728,                 2.2693,               0.000218,               0.000218,               0.000218
                     93,                 2.2372,                 2.4799,                 1.9907,                0.15619,                0.13294,                0.08452,                0.03035,                 2.5621,                 2.7228,                 2.2584,              0.0001982,              0.0001982,              0.0001982
                     94,                 2.2433,                 2.4534,                 1.9561,                0.17254,                0.13294,                0.09318,                0.03287,                 2.5341,                 2.6981,                 2.2376,              0.0001784,              0.0001784,              0.0001784
                     95,                 2.1877,                 2.4183,                 1.9295,                0.16465,                0.14823,                0.09352,                0.03332,                 2.5353,                 2.6947,                 2.2597,              0.0001586,              0.0001586,              0.0001586
                     96,                 2.1729,                 2.3904,                 1.9191,                0.16913,                0.14542,                0.09373,                0.03376,                 2.5144,                 2.6801,                 2.2486,              0.0001388,              0.0001388,              0.0001388
                     97,                 2.2028,                  2.432,                 1.9401,                0.17908,                0.13456,                 0.0948,                 0.0351,                 2.5289,                  2.682,                 2.2566,               0.000119,               0.000119,               0.000119
                     98,                  2.182,                 2.3936,                 1.9393,                 0.1805,                0.15333,                 0.1004,                0.03701,                 2.5116,                 2.6676,                 2.2508,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 2.1775,                 2.3806,                 1.9352,                0.17493,                0.15138,                0.10361,                0.03738,                 2.5144,                 2.6628,                 2.2522,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 2.1592,                 2.3812,                 1.9141,                0.17014,                0.15735,                0.09928,                0.03625,                 2.5201,                 2.6663,                 2.2501,               5.96e-05,               5.96e-05,               5.96e-05
